id,candidato,criado em,texto,sentimento
1280,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,"bolsonaro: destruímos floresta pra cumprir a lei

renata: brasil o maior destruidor, como vc vai mudar isso?

also… https://t.co/KX6WjvjldO",
1281,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,E essas perguntas??? Cambada filha da mãe #GloboLixo #BolsonaroNoJN,
1282,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,Bolsonaro fala fala e eu não entendo nada #BolsonaroNoJN,
1283,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,"Mano, meu ouvido tá a ponto de sangrar de tanto ouvir mentira, PUTA QUE PARIU
#BolsonaroNoJN",
1284,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,"Bonner criticando Bolsonaro e achacando um absurdo cumprir a lei.
#GloboLixo #BolsonaroNoJN #BolsonaroReeleitoEm2022",
1285,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,"Que lixo de entrevista. Falta de profissionalismo desses ""jornalistas""

Nojo #GloboLixo #BolsonaroNoJN #BolsonaroNoJornalNacional",
1286,Bolsonaro,Mon Aug 22 23:59:12 +0000 2022,"O lixo acredita nas próprias mentiras que ele conta. Louco, sádico, malucão #BolsonaroNoJN",
1287,Bolsonaro,Mon Aug 22 23:59:11 +0000 2022,#BolsonaroNoJN Extremamente difícil ouvir esses jornaleiros MENTIROSOS e fúnebres! https://t.co/aLjEkBPbh1,
1288,Bolsonaro,Mon Aug 22 23:59:11 +0000 2022,"Pra quem ainda tem estômago e tá vendo, assim q acabar essa ""entrevista ataque"" mudem desse canal lixo #BolsonaroNoJN",
1289,Bolsonaro,Mon Aug 22 23:59:11 +0000 2022,Panelaço? Não no meu bairro! Aqui só tem trabalhador e maconheiro passa longe daqui. #GloboLixo #BolsonaroNoJN,
1290,Bolsonaro,Mon Aug 22 23:59:11 +0000 2022,"""Ninguém quer destruir floresta por livre e espontânea vontade"". Claro, só qdo você quer lucrar em cima do nosso fu… https://t.co/RcLhBl66dv",
1291,Bolsonaro,Mon Aug 22 23:59:10 +0000 2022,o #BolsonaroNoJN  tá colando ao vivo?????? #JornalNacional,
1292,Bolsonaro,Mon Aug 22 23:59:10 +0000 2022,Só eu estou louca com esse louco falando essa ruma de besteira ? #BolsonaroNoJN #JornalNacional #tchutchucaDoCentrao,
1293,Bolsonaro,Mon Aug 22 23:59:10 +0000 2022,"""Você se arrepende de ter imitado pessoas com falta de ar?"" ""Eu não imitei"". ""Sim, imitou. Se arrepende?"" (silêncio… https://t.co/FnHGjrVLOU",
1294,Bolsonaro,Mon Aug 22 23:59:10 +0000 2022,"""Sobre que propósito?""

""CUMPRIR A LEI""

Se leis fossem cumpridas o Brasil não estava assim hoje, tem que CUMPRI A… https://t.co/fFzUFBdoWA",
1295,Bolsonaro,Mon Aug 22 23:59:10 +0000 2022,"Eu achei que hoje na globo ia passar ter entrevista com o candidato a presidência Bolsonaro. Não sabia que era standup 
#BolsonaroNoJN",
1296,Bolsonaro,Mon Aug 22 23:59:09 +0000 2022,"""Apreender as máquinas é melhor que destruir os tratores confiscados."" Presidente Bolsonaro 
Mas... pq eles querem… https://t.co/LPHkr15DtL",
1297,Bolsonaro,Mon Aug 22 23:59:09 +0000 2022,Enviado do cpt #ForaBolsonaro #JornalNacional #BolsonaroNoJN https://t.co/kpf45nfgdJ,
1298,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,"Vergonhosa é pouco
Por isso que só terão audiência até acabar a sabatina #GloboLixo #BolsonaroNoJN… https://t.co/kFOXdXLVQF",
1299,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,Nunca pensei ver o Bonner dando ataque de pelanca e tentando ter postura tudo ao mesmo tempo  #globolixo #BolsonaroNoJN,
1300,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,"Ele é PRESIDENTE 

PRESIDENTE seus nojentos

#GloboLixo #BolsonaroNoJN #BolsonaroReeleitoEm2022",
1301,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,"E O BOLSONARO COM A COLINHA NA MÃO NO JN 🤣🤣🤣🤣🤣🤣

#GloboLixo
#BolsonaroNoJN",
1302,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,Tem alguma Dermatologista que aceita o cartão corporativo?? Senhooor!! #BolsonaroNoJN  #ForaBolsonaro,
1303,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,Eles sabem que se deixarem o homem falar não tem pra ninguém!!! Bonner e Vasconcelos cortando ele o tempo todo pra… https://t.co/2Ef4Ilah77,
1304,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,#BolsonaroNoJN  desabafa bonner joga na cara desse vagabundo! pra que fazer cara q desaprova:?,
1305,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,"Faltou cola nessa mão aí, tinha q ter colocado mais temas kkkkkkkkk #BolsonaroNoJN https://t.co/WHkHgB5ox2",0
1306,Bolsonaro,Mon Aug 22 23:59:08 +0000 2022,"""Hoje o mundo vê o Brasil como um destruidor de Florestas. O que o Senhor vai fazer para mudar essa imagem?"" Renata… https://t.co/rC5PFbW6XD",
1307,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,"Bolsonaro não sabe nem o que tá falando mano, como vocês elegeram um cara desses ????? 

#BolsonaroNoJN",
1308,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,"Do nada: A ALEMANHA TÁ USANDO COMBUSTÍVEIS FÓSSEIS 🤣🤣🤣🤣🤣🤣🤣👍🏻👍🏻👍🏻👍🏻😔

#BolsonaroNoJN",
1309,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,Bolsonaro responde em formato reels. Já pra ser fácil o compartilhamento #BolsonaroNoJN,
1310,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,Fica nem vermelho pra mentir... #BolsonaroNoJN,
1311,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,Bolsonaro ou mente ou desvia da pergunta. Impressionante pqp. #BolsonaroNoJN #BolsonaroNoJornalNacional,
1312,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,"20h43 - Rio de Janeiro
22 de agosto

#JornalNacional #BolsonaroNoJN 7,1M
#JornalDaRecord 1,1M
#SBTBrasil 0,7M
#FaustãoNaBand 0,3M",
1313,Bolsonaro,Mon Aug 22 23:59:07 +0000 2022,"Essa piada de presidente resumiu o desmatamento e queimadas constantes na Amazônia, que não prejudica só o nosso pa… https://t.co/gpPtJ1Zsry",0
1314,Bolsonaro,Mon Aug 22 23:59:06 +0000 2022,"Acertaram muito na maquiagem da renata.
Cílios de put@ combinando com ela

#BolsonaroNoJN",
1315,Bolsonaro,Mon Aug 22 23:59:06 +0000 2022,"O cara destruiu a regulamentação que controla o desmatamento. Precisa desenhar?? 
#BolsonaroNoJN #ForaBolsonaro",
1316,Bolsonaro,Mon Aug 22 23:59:06 +0000 2022,Total desrespeito dias entrevistadores na entrevista do Bolsonaro. Simplesmente não o deixam conclui nenhuma respos… https://t.co/ZqKtWhVqeM,
1317,Bolsonaro,Mon Aug 22 23:59:06 +0000 2022,Ele não se arrepende de NADA que disse (debochou) durante a pandemia. De NADA. Ser eleitor dessa pessoa já passou d… https://t.co/wF3VkVAl4G,
1318,Bolsonaro,Mon Aug 22 23:59:05 +0000 2022,"Triste é saber que o seu (🐂) presidente toma a liberdade de se exaltar mais ao discutir ou dialogar com uma mulher,… https://t.co/LghG80wK0g",
1319,Bolsonaro,Mon Aug 22 23:59:05 +0000 2022,"#BolsonaroNoJN muito bom ver o presidente ignorando às provocações dos entrevistadores. Não cai na pilha não, presidente!",
1320,Bolsonaro,Mon Aug 22 23:59:05 +0000 2022,sem dúvida nenhuma o q + importa é a economia.. mas o presidente só sabe tergiversar e rumar pra polêmica. é uma fa… https://t.co/n8qMsDX8xA,
1321,Bolsonaro,Mon Aug 22 23:59:05 +0000 2022,"#BolsonaroNoJN admiro muito a paciência do Bonner e da Renata pra entrevistar o Bolsonaro, se fosse eu já tinha man… https://t.co/OJTEW167L0",
1322,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,"Isso no Jornal Nacional é uma entrevista ou um interrogatório? 
Nojo dessa imprensa tendenciosa. 

#BolsonaroNoJN 
#BolsonaroReeleitoEm2022",
1323,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,"Eu queria era um André Trigueiro debatendo esse tópico com esse lixo
#BolsonaroNoJN",
1324,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,Dupla sarcástica toma rebote após tacarem pedra!! #BolsonaroNoJN,
1325,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,E esse deboche todo gente! Cadê o profissionalismo Jornal Nacional?? Muita infantilidade e pouco jornalismo!… https://t.co/6J1lutp6wp,
1326,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,Essa cadeira onde o verme tá sentado já tá toda cagada do tanto que ele tá nervoso nessa entrevista #BolsonaroNoJN,
1327,Bolsonaro,Mon Aug 22 23:59:04 +0000 2022,"Não tô vendo uma entrevista, tô vendo os apresentadores querendo debater e só derrubar o governo. Será que com o Lu… https://t.co/g9qLNF2VyT",
1328,Bolsonaro,Mon Aug 22 23:59:03 +0000 2022,"Não entendo pq o Bolsonaro fala tanto dos outros países se ele governo o Brasil 🙄
#BolsonaroNoJN",
1329,Bolsonaro,Mon Aug 22 23:59:03 +0000 2022,A Lei só pode ser cumprida quando é para o lado deles... ai ai #BolsonaroNoJN,
1330,Bolsonaro,Mon Aug 22 23:59:03 +0000 2022,"Ao que parece...escreveu na mão novamente...

#BolsonaroNoJN",
1331,Bolsonaro,Mon Aug 22 23:59:02 +0000 2022,"Quem fazia essas colas na mão em dia de prova? #JN #JornalNacional #BolsonaroNoJN #BolsonaroNoJornalNacional 

📸 Gl… https://t.co/NByO8qpGOa",
1332,Bolsonaro,Mon Aug 22 23:59:02 +0000 2022,"PORRA ELE SÓ SABE FUGIR DAS QUESTÕES E CITAR OUTROS PAÍSES, CARALHO NINGUÉM QUER SABER DA ALEMANHA FRANÇA PORTUGAL… https://t.co/gDHWQw1byR",
1333,Bolsonaro,Mon Aug 22 23:59:02 +0000 2022,Meu Deus o que é que tem a ver acordo de mercosul com a queimada na Amazônia?  #BolsonaroNoJN,
1334,Bolsonaro,Mon Aug 22 23:59:02 +0000 2022,"A Globo não é boba! Colocou Renata Vasconcelos para fazer as perguntas mais sensíveis ao Bolsonaro.
Sabendo que ele… https://t.co/OKz6pFaIp3",
1335,Bolsonaro,Mon Aug 22 23:59:02 +0000 2022,O jeito debochado do sr. William Bonner com um presidente da república é uma afronta ao jornalismo! O jornalismo no… https://t.co/uepOvG5yLM,
1336,Bolsonaro,Mon Aug 22 23:59:01 +0000 2022,"Pensando aqui. Esse cachorro esqueceu do Nióbio, né? Nunca mais falou disso

#BolsonaroNoJN",
1337,Bolsonaro,Mon Aug 22 23:59:01 +0000 2022,"#BolsonaroNoJN
Falta pouco pra terminar e na boa, foi um DESASTRE essa sabatina para a imagem do Bolsonaro.",
1338,Bolsonaro,Mon Aug 22 23:59:01 +0000 2022,O William Bonner já começando macetando o Bolsonaro 🗣️🗣️🗣️ #JN #JornalNacional #BolsonaroNoJN https://t.co/KEuwmE3eYR,
1339,Bolsonaro,Mon Aug 22 23:59:01 +0000 2022,"Renata Vasconcellos já foi interrompida por Bolsonaro em sua primeira pergunta. Machista, inimigo das mulheres. Mas… https://t.co/xc0BMXiFD7",
1340,Bolsonaro,Mon Aug 22 23:59:01 +0000 2022,"Bolsonaro destruidor de florestas.
#BolsonaroNoJN",
1341,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,O sorriso de quem almoçou e jantou o Bolsonaro em menos de 10 minutos   #BolsonaroNoJN https://t.co/0PvWTIIONj,
1342,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,"@kimpaim Esses dois jornalistas têm dificuldade de chamá-lo de presidente, mas provavelmente assim chamará o 9 dedo… https://t.co/uOO00j5QmP",
1343,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,"Ninguém quer destruir floresta, disse que o homem que tinha RICARDO SALLES, o maior bandido ambiental da história d… https://t.co/SY7e9qqBae",
1344,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,"Mas, rapaz, não dá pra ter um diálogo, né? Gente! #ForaBolsonaro #BolsonaroNoJN https://t.co/iIDTkVk26N",
1345,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,#BolsonaroNoJN  ELE NAO ESTA RESPONDENDO NEM UMA PERGUNTA DIREITO,
1346,Bolsonaro,Mon Aug 22 23:59:00 +0000 2022,#GloboLixo #BolsonaroReeleitoEm2022 #BolsonaroNoJN  renata e Bonner passando vergonha,
1347,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,O Bonner não tanka mano kkkkkkkk ta rindo na cara desse louco #BolsonaroNoJN,
1348,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,A que interessa defender a propriedade de um trator usado para o desmatamento na Amazônia? Bonner perguntou agora n… https://t.co/GrFYws1lE4,
1349,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,O JN jantar o Bozo é fácil. Quero ver criticar também o que ele representa e que grande parte da esquerda burguesa… https://t.co/9S2XCyWn7T,
1350,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,"Bonner  não  tem interesse em cumprir a lei! 

A gente já sabia! 

#BolsonaroNoJN",
1351,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,"""Nunca imitei alguém com falta de ar."" O vídeo: #BolsonaroNoJN #ForaBolsonaro #Bonner 

Mentiroso No JN https://t.co/3aEPYCvlSd",
1352,Bolsonaro,Mon Aug 22 23:58:59 +0000 2022,"Essas crianças do Twitter falando mal do Bolsonaro é muito engraçado, nem votam e surfam da onda do Twitter! Em out… https://t.co/wC4udJTzjP",
1353,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,"Pisem menos, tio Bonner e tia Rê! #JN #BolsonaroNoJN https://t.co/K0dtIRzXUq",0
1354,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,O caba muda de assunto pra fugir da pergunta #BolsonaroNoJN,
1355,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,"com qual propósito mesmo não queimar os tratores ? 

Cumprir a lei !!! 

VAAAAAAABEI #BolsonaroNoJN",
1356,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,mds esse bosta não consegue responder uma pergunta sem fugir no assunto ou falar que é mentira KKKKKK #BolsonaroNoJN,
1357,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,RENATA DERRUBOU ESSE HOMEM!! #BolsonaroNoJN #JornalNacional #JN,
1358,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,"""O mundo ve o Brasil como destruidor de florestas""

Quem falou isso pra renata mijona foi o DiCaprio.

#BolsonaroNoJN",
1359,Bolsonaro,Mon Aug 22 23:58:58 +0000 2022,As perguntas do Bonner e da Renata Vasconcelos foram na lata . Bolsonaro não respondeu nada. Pregou para convertido… https://t.co/RKFGhDc57g,
1360,Bolsonaro,Mon Aug 22 23:58:57 +0000 2022,"Socorroooooo sai daí meu Presidente. Esses jornalistas são canalhas demais.
#BolsonaroReeleitoEm2022 
#GloboLixo 
#BolsonaroNoJN",
1361,Bolsonaro,Mon Aug 22 23:58:57 +0000 2022,A Renata é tão desnecessária: O MUNDO QUE VOCÊ DIZ QUE VE O BRASIL COMO DISTRIBUIDOR DE FLORESTA SAO DESESPERADOS P… https://t.co/8Ry0ORdpUQ,
1362,Bolsonaro,Mon Aug 22 23:58:57 +0000 2022,Alguém dá um banco desse pro Bolsonaro sentar na entrevista ao JN por favoooooooor #BolsonaroNoJN https://t.co/zciXJ42cCf,
1363,Bolsonaro,Mon Aug 22 23:58:56 +0000 2022,"Claro que tem que preservar a Amazônia. Esta inclusive é uma pauta conservadora, originalmente. Nâo dá pra ser nega… https://t.co/xM9ckfOtkw",
1364,Bolsonaro,Mon Aug 22 23:58:56 +0000 2022,"#AOVIVO Jair Bolsonaro (PL) responde a pergunta sobre compromisso com o resultado das urnas #JN

➡ Acompanhe a cobe… https://t.co/rbmSBg5wlW",
1365,Bolsonaro,Mon Aug 22 23:58:56 +0000 2022,Por favor alguém poderia me ajuda com uma marmita e um litro de leite tenho 3 filhos estou grávida não temos nada p… https://t.co/wodcQJYSun,
1366,Bolsonaro,Mon Aug 22 23:58:56 +0000 2022,#colanamão que candidato #sqn ele habita um país que desconheço! @jornalnacional #BolsonaroNoJN,
1367,Bolsonaro,Mon Aug 22 23:58:56 +0000 2022,#BolsonaroNoJN BOLSONARO 2022 É MELHOR JAIR SE ACOSTUMANDO 🇧🇷🇧🇷,0
1368,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,"Cumprir a Lei senhor William Bonner kkkkkk, difícil de entender...
#GloboLixo
#BolsonaroNoJN",
1369,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,Em que realidade esse jumento vive em? Pelo amor de Deus! #BolsonaroNoJN,-1
1370,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,"@PraFrenteBr27 Estão pisando na bola os dois #BolsonaroNoJN 
#BolsonaroNoPrimeiroTurno",
1371,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,"Pqp só fala bosta, informação desnecessária.
Obrigada pelo mandato de bosta e por deixar o Brasil pior… https://t.co/jcJ6nOmQ8G",
1372,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,É tudo mentira!!! 😒😒😒#BolsonaroNoJN,-1
1373,Bolsonaro,Mon Aug 22 23:58:55 +0000 2022,A pergunta era simples “o senhor se arrepende?” Nem isso ele conseguiu respondeu. Me desculpe quem defende um cara… https://t.co/qmSSRUshlt,
1374,Bolsonaro,Mon Aug 22 23:58:54 +0000 2022,"A cola da tchuchuca do centrão: 

#BolsonaroNoJN https://t.co/y0d68rCn9o",-1
1375,Bolsonaro,Mon Aug 22 23:58:54 +0000 2022,"#BolsonaroNoJN 
A globo aproveitando que só vai ter audiência assim, lá na Copa do Mundo. A cidade quieta, sem pane… https://t.co/I54Ctat7d1",
1376,Bolsonaro,Mon Aug 22 23:58:54 +0000 2022,Tô com tanta vergonha dessa entrevista #JN #BolsonaroNoJN,
1377,Bolsonaro,Mon Aug 22 23:58:53 +0000 2022,"Era melhor o Bolsanaro ter ficado em casa.Foi no JN enterrar  mandato dele, ou ele é maluco ou se faz.Sem noção!#BolsonaroNoJN",
1378,Bolsonaro,Mon Aug 22 23:58:53 +0000 2022,"Bonner e renata vasconcelos sendo robo da direcao do JN , falam tudo o que escutam pelo ponto eletrônico que fica n… https://t.co/CZ1MKtnIc2",
1379,Bolsonaro,Mon Aug 22 23:58:53 +0000 2022,"#JN #BolsonaroNoJN 
A Globo defendeu o fique em casa ao vivo.

Imagine todo trabalhador que foi impedido de levar c… https://t.co/yfWO8ozHVi",
1380,Bolsonaro,Mon Aug 22 23:58:53 +0000 2022,Que lixo de jornalismo #GloboLixo #BolsonaroNoJN,
1381,Bolsonaro,Mon Aug 22 23:58:52 +0000 2022,"#BolsonaroNoJN Não é bem uma entrevista. É na verdade um interrogatório. Mas faz parte, o presidente tem muito o qu… https://t.co/fNF6a7jbHk",
1382,Bolsonaro,Mon Aug 22 23:58:52 +0000 2022,"#BolsonaroNoJN
A Amazônia é do tamanho da Europa Ocidental.
O Brasil cumpre a lei.
O Brasil preserva florestas.
Fra… https://t.co/G8P0e7UkGt",
1383,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,"O JN tá parecendo um filme adulto com nome 
""Renatinha come o c* da Tchutchuquinha do Centrão"" 
#BolsonaroNoJN",
1384,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,"Passo mal que esse trabuco desgraçado mal consegue se justificar, haja paciência veyr
#BolsonaroNoJN https://t.co/whvRA7U5gk",
1385,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,Bora se escorar na guerra ad nauseam #BolsonaroNoJN,
1386,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,Só Bolsonaro pra me fazer assistir a #GloboLixo #BolsonaroNoJN,
1387,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,"Mano, O IBAMA NAO TEM DINHEIRO PRA APROVEITAR TRATOR SEU DEGENERADO IMUNDO DO CARALHO #BolsonaroNoJN",
1388,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,Pelo amor de Deus que presidente mais lixo. A elite apoiou esse lixo. Eu não acredito Jesus #BolsonaroNoJN https://t.co/ZyBBtXZTqr,
1389,Bolsonaro,Mon Aug 22 23:58:51 +0000 2022,"Para de da exemplo de outro país burro, faz o seu pais
#BolsonaroNoJN",
1390,Bolsonaro,Mon Aug 22 23:58:50 +0000 2022,"Bolsonaro está com uma cola na mão, onde estão escritas as palavras ""Nicarágua"", ""Argentina"", ""Colômbia"" e ""Dário M… https://t.co/Db2AO9kypD",
1391,Bolsonaro,Mon Aug 22 23:58:50 +0000 2022,"Olha o jeito  que o Bozo trata o Bonner e a Renata, a diferença é gritante #JornalNacional
#BolsonaroNoJN",
1392,Bolsonaro,Mon Aug 22 23:58:50 +0000 2022,O BONNER TENDO QUE AFIRMAR AS PALAVRAS DA RENATA!!!! PUTA QUE PARIU #BolsonaroNoJN,
1393,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,PEGAAAAAAA ESSE VIADOOOOOOOOO  #BolsonaroNoJN https://t.co/qdKMPdkSS8,
1394,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,É muito fácil perder a cabeça conversando com o Bolsonaro #BolsonaroNoJN,
1395,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,@Zambelli2210 Mude de canal quando terminar a entrevista #BolsonaroNoJN #BolsonaroReeleitoEm2022,
1396,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,@Carolmph Eu também #BolsonaroNoJN,
1397,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,"#BolsonaroNoJN AQUI NO LEBLON (REDUTO PETRALHA) MUITA GENTE REZANDO, CANTANDO O HINO NACIONAL E GRITANDO #GLOBOLIXO… https://t.co/uQkf6rKeBq",
1398,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,"Eu não virei jacaré. 

#BolsonaroNoJN 
#eleicao2022",
1399,Bolsonaro,Mon Aug 22 23:58:49 +0000 2022,"Esse Bolsonaro, é um lixo de presidente!! E lixo mais ainda,  é quem vota nele ainda. #BolsonaroNoJN",-1
1400,Bolsonaro,Mon Aug 22 23:58:48 +0000 2022,Achei que a gente estava no Brasil o cara só que falar de outros países #BolsonaroNoJN,
1401,Bolsonaro,Mon Aug 22 23:58:48 +0000 2022,"A grobe é uma mentira.

#JairNacional22 
#BolsonaroNoJN",
1402,Bolsonaro,Mon Aug 22 23:58:48 +0000 2022,"E a boiada do Salles, não vão lembrar não? #BolsonaroNoJN não para de mentir.",-1
1403,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,É preciso ser muito mau caráter para continuar apoiando o governo Bolsonaro depois dessa entrevista DESONESTA e CRI… https://t.co/NdusHuo0fz,
1404,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"""O mundo vê o Brasil como destruidor de floresta."" Kkkkkk Que mundo mulher? Pára de estória kkkkk #BolsonaroNoJN",
1405,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"O pangaré vai entrar em combustão espontânea a qualquer momento.

Que satisfatório.

#BolsonaroNoJN",
1406,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"Eu estou vendo a hr q a Renata vai reproduzir o meme:
#BolsonaroNoJN 
#BolsonaroNaCadeia https://t.co/oIlCKxHtIs",
1407,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"#BolsonaroNoJN asqueroso diz que a ""vacina"" pra crise é aplicação de reformas, como a da previdência que impõem à j… https://t.co/bYFgZB1hoD",
1408,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"Bolsonaro não consegue formular uma frase plausível, ele se embola todinhoooo #Eleicoes2022opovo #BolsonaroNoJN",
1409,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"ELE NÃO DIZ NADA QUE SE APROVEITE MEU DEUS, KD AS PROPOSTAS PARA O FUTURO????? VERGONHA ALHEIA #JornalNacional #BolsonaroNoJN",
1410,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,@kauuan_3 NAO AMOR! Tem que ter coragem p@defender essa bosta aqui kkkkkkkkkkkkk #BolsonaroNoJN… https://t.co/elyKAqgJ4E,
1411,Bolsonaro,Mon Aug 22 23:58:47 +0000 2022,"William tá comendo com Farinha o bozo, tomando uma coca e arrotando. 
.
#ForaBolsonaro #BolsonaroNoJN #bolsonaropinoquio",
1412,Bolsonaro,Mon Aug 22 23:58:46 +0000 2022,Ninguém vai perguntar do MEC?#BolsonaroNoJN,-1
1413,Bolsonaro,Mon Aug 22 23:58:46 +0000 2022,Repare na palma da mão de Bolsonaro: Tem “colinha” para a prova do JN #BolsonaronoJN https://t.co/7AmGtaLGtz,
